T_us,nbar_mode1,nbar_mode2,nbar_mode3,nbar_mode4,nbar_mode5,nbar_mode6,nbar_mode7,nbar_mode8,nbar_mode9
148.74371859296483,59.176124088103656,0.2783157892164502,6.57381986976851e-12,1.050680039353622e-07,6.5738127073438575e-12,3.3433356751155857e-09,1.0518111842542865e-12,1.0232485408804693e-06,2.3665711521572627e-12
149.49748743718595,63.336414993265194,0.20603758960827037,7.035976236396878e-12,1.0220426328847111e-07,7.0359776861681325e-12,3.3433356785613856e-09,1.1257563466629914e-12,1.0199062227712255e-06,2.5329499445549225e-12
150.25125628140705,63.33641501381603,0.17439088704204686,7.035976484314771e-12,1.0220426338263229e-07,7.035977714214139e-12,3.25242953556804e-09,1.12575641219039e-12,1.0199062227898052e-06,2.5329499514967304e-12
151.00502512562815,63.3364150077227,0.1455618375250547,7.0359764393879865e-12,1.022042635321565e-07,7.035977639154007e-12,3.2524295168532424e-09,1.1257564399490863e-12,1.0165169469513855e-06,2.5329499271921e-12
151.75879396984925,59.877064057065496,0.09717791231137891,6.6516747567734226e-12,9.806686193283184e-08,6.6516849086225745e-12,3.071752647490433e-09,1.064268130999088e-12,1.0106615802759628e-06,2.394604542567803e-12
152.51256281407035,59.87706407743764,0.05648980219678633,6.651674662078151e-12,9.806686209707267e-08,6.651684713044343e-12,3.0717526456642777e-09,1.0642681271965143e-12,1.0081822616591764e-06,2.3946045546820863e-12
153.26633165829145,59.8770640711113,0.040483372734432664,6.651674798899296e-12,9.799072429940553e-08,6.651684743764113e-12,3.015493397635703e-09,1.0642681519708239e-12,1.008182249692697e-06,2.394604525764692e-12
154.02010050251255,59.877064085784504,0.03655195087247519,6.651674716941796e-12,9.608785420780141e-08,6.651684772404717e-12,2.913748057361456e-09,1.0642681648678053e-12,1.0066047576386205e-06,2.3946045641362793e-12
154.77386934673368,59.87710566742299,0.02475110288936031,6.651686101502514e-12,9.608785437181467e-08,6.651686182096836e-12,2.913748031187133e-09,1.0642699298324326e-12,1.002268273561555e-06,2.3946059795925715e-12
155.52763819095478,59.87710565745385,0.009641336640241135,6.651685814135287e-12,9.45008789870372e-08,6.651686106360852e-12,2.8490469736983896e-09,1.0642698708259628e-12,1.002268266555341e-06,2.3946059479355217e-12
156.2814070351759,59.877105645156846,0.00505764666956003,6.651686024617024e-12,9.45982271152529e-08,6.651686154452859e-12,2.8490469768836334e-09,1.064269903128752e-12,1.0012265178927742e-06,2.394605961631622e-12
157.035175879397,59.83045345639369,0.00505764667542454,6.6465025558653154e-12,9.459822713569869e-08,6.6465032959701e-12,2.84904697821053e-09,1.0634405065541977e-12,1.0012265162193014e-06,2.3927397364464966e-12
157.7889447236181,45.35325591474372,0.004895323295522468,5.038245568285684e-12,9.396026548664604e-08,5.0382442122677975e-12,2.849046958948383e-09,8.061208201986123e-13,1.001226517646462e-06,1.8137688873747316e-12
158.5427135678392,25.39344595451149,0.0017437808646250791,2.8209336776524296e-12,9.396026511153509e-08,2.8209323020313337e-12,2.820208159117235e-09,4.5135040401180277e-13,9.995737569935978e-07,1.0155354298407243e-12
159.2964824120603,25.393445956817246,0.0017437808641146272,2.820933690477017e-12,9.396026530146192e-08,2.8209322795784203e-12,2.8236375793802163e-09,4.5135043890620537e-13,9.995737470291685e-07,1.01553541199462e-12
160.0502512562814,25.393473027406785,0.0017419167902735534,2.820936061198102e-12,9.396026523336184e-08,2.820935181435407e-12,2.8236375682724053e-09,4.5135114172659045e-13,9.99406195655411e-07,1.0155366954487091e-12
160.8040201005025,25.393473025777762,0.001741916789544726,2.8209360380117114e-12,9.396026500167503e-08,2.820935199595824e-12,2.8236375797168093e-09,4.513511371915259e-13,9.994061817800693e-07,1.015536762126384e-12
161.55778894472363,25.393473030838955,0.0017183149326490104,2.8209359880585396e-12,9.396026533839386e-08,2.8209352230950725e-12,2.823637568768445e-09,4.513511390347667e-13,9.992944973486258e-07,1.0155367325973367e-12
162.31155778894473,25.393473029158724,0.0017394879113980153,2.820936001450736e-12,9.396026530508933e-08,2.8209352894298023e-12,2.8236375637365376e-09,4.5135116920033316e-13,9.992944979000997e-07,1.0155367453768268e-12
163.06532663316585,25.393500102006232,0.0017394879143274766,2.8209423079547932e-12,9.396026531234775e-08,2.820937123680461e-12,2.8236375561615787e-09,4.5135164293818395e-13,9.992944892788368e-07,1.0155376713381708e-12
163.81909547738695,25.39350011472357,0.001739487911656973,2.820942400731748e-12,9.396026497933347e-08,2.8209371353697456e-12,2.823637585270558e-09,4.513516788165481e-13,9.99294505062953e-07,1.0155376487277354e-12
164.57286432160805,25.3935001101285,0.0017394879137529141,2.8209424018396065e-12,9.396026536105393e-08,2.8209370792677114e-12,2.8236375682068793e-09,4.51351658693389e-13,9.992944940030642e-07,1.0155376320961365e-12
165.32663316582915,25.393527187617423,0.0017394893054213836,2.820942404676179e-12,9.392635521488208e-08,2.8209417915125773e-12,2.8236375515073258e-09,4.513519398968195e-13,9.992945044184253e-07,1.0155388149779478e-12
166.08040201005025,25.393527184782744,0.0017394893047416183,2.8209422935594587e-12,9.392635525292702e-08,2.8209417065273215e-12,2.8236375603485014e-09,4.5135194096603454e-13,9.9929450639998e-07,1.0155387676262138e-12
166.83417085427135,25.393527186253717,0.001739489304535261,2.8209423313898394e-12,9.392635521900151e-08,2.8209418377755963e-12,2.823637585314687e-09,4.5135194752006603e-13,9.99294491037612e-07,1.0155388375852235e-12
167.58793969849245,25.393527186952827,0.001739489306898253,2.8209424062500128e-12,9.392635476942364e-08,2.8209417757566107e-12,2.8236375849693636e-09,4.5135196827825726e-13,9.99294490761125e-07,1.0155387947421537e-12
168.34170854271358,25.39355425867537,0.0017394916089063758,2.820942447355078e-12,9.395057905221453e-08,2.820943969664075e-12,2.8236375894552013e-09,4.5135213814478604e-13,9.992944916780905e-07,1.01554001020425e-12
169.09547738693468,25.393554251882982,0.001739491607146269,2.820942386526511e-12,9.395057850299246e-08,2.8209439436406647e-12,2.8236375774868305e-09,4.513521169238914e-13,9.992944898421817e-07,1.0155399626494496e-12
169.8492462311558,25.393554263657606,0.0017394916060942513,2.8209423798658884e-12,9.395057831612636e-08,2.820944086136449e-12,2.8236375392249377e-09,4.513521202628441e-13,9.992944963381951e-07,1.0155399908052474e-12
170.6030150753769,25.393581343148632,0.0017394916074821055,2.820951841612385e-12,9.395057850204411e-08,2.820946189171521e-12,2.8236375872547193e-09,4.5135213890748826e-13,9.99294490758787e-07,1.0155410161924637e-12
171.356783919598,25.39358133848802,0.0017607947011381657,2.8209518663039947e-12,9.395057895384523e-08,2.8209462313021124e-12,2.8236375638645997e-09,4.513521314576355e-13,9.992944886357478e-07,1.0155410000470581e-12
172.1105527638191,25.39358132805862,0.001739494691618939,2.820951911484614e-12,9.39505787160376e-08,2.8209462152265378e-12,2.8195395007592408e-09,4.513521189677468e-13,9.992944877445573e-07,1.0155410404161133e-12
172.8643216080402,25.393581334687862,0.0017394946885195303,2.820951989091049e-12,9.395057886357883e-08,2.820946237133039e-12,2.8195394623513296e-09,4.5135210269301395e-13,9.992944866261981e-07,1.015540962714906e-12
173.6180904522613,25.393608410105035,0.0017394946901784826,2.8209544534960116e-12,9.39505789574071e-08,2.820950855179381e-12,2.8195395008337577e-09,4.513521664271047e-13,9.9929449900142e-07,1.0155419956744493e-12
174.3718592964824,25.393608410313192,0.0017607960111206955,2.8209543982020673e-12,9.39505782510435e-08,2.820950863127823e-12,2.819539495531645e-09,4.51352157828632e-13,9.992944883069967e-07,1.0155419988124563e-12
175.12562814070353,25.39360842007907,0.001739497529800394,2.8209543139061607e-12,9.395057892112232e-08,2.820950898726172e-12,2.8195394862958467e-09,4.51352124152379e-13,9.992944944540417e-07,1.0155419840729866e-12
175.87939698492463,25.39363547599208,0.001739497530022937,2.820954314091391e-12,9.395057878809442e-08,2.8209525979574244e-12,2.8195394734310326e-09,4.513521394019791e-13,9.992697006906968e-07,1.015543019034825e-12
176.63316582914575,25.393635479805454,0.00173949752869982,2.820954407768383e-12,9.395057882216042e-08,2.8209526104558294e-12,2.8194872631080815e-09,4.5135214402558243e-13,9.992696785747275e-07,1.0155430140566312e-12
177.38693467336685,25.39363548456099,0.0017519407228612572,2.8209544907037567e-12,9.395057901690617e-08,2.8209525783471176e-12,2.819487291141034e-09,4.5135214930714775e-13,9.99202843796683e-07,1.0155429931999562e-12
178.14070351758795,25.393635480614208,0.0017608005332285872,2.8209545744321654e-12,9.395057847661372e-08,2.820952569186077e-12,2.821637315528888e-09,4.513521401093776e-13,9.9920285391627e-07,1.0155430507035483e-12
178.89447236180905,25.393662553096757,0.0017394997801759534,2.82095870973543e-12,9.392764877322354e-08,2.820954871305729e-12,2.8202973468934192e-09,4.513521340103323e-13,9.99070873449144e-07,1.0155439238194525e-12
179.64824120603015,25.39366255289039,0.0017394997773354985,2.8209586051636254e-12,9.39276482268287e-08,2.8209548659606644e-12,2.820297373301336e-09,4.5135211746798037e-13,9.990708794116263e-07,1.015543879541695e-12
180.40201005025128,25.393662559582253,0.0017394997819967573,2.8209586608990373e-12,9.393841797707062e-08,2.820954880622688e-12,2.8202973533358493e-09,4.513521527252524e-13,9.98931621696008e-07,1.0155439060074755e-12
181.15577889447238,25.3936896451305,0.0017608016289235467,2.8209639595333507e-12,9.393841831884003e-08,2.8209594872510136e-12,2.820297331523064e-09,4.5135213163465727e-13,9.989316264360164e-07,1.015545340981865e-12
181.90954773869348,25.393689628727007,0.0017424135456885587,2.820963975140718e-12,9.393841818772727e-08,2.820959431364757e-12,2.82218074514337e-09,4.513521516847458e-13,9.987060743797669e-07,1.015545309242855e-12
182.66331658291458,25.39368964217138,0.0017395015215286834,2.820963942046531e-12,9.393841767507905e-08,2.8209593943232523e-12,2.822180338353664e-09,4.513521441627401e-13,9.987060957116566e-07,1.0155452997262737e-12
183.41708542713567,25.393689643550818,0.001739501522936773,2.8209639164748153e-12,9.393841753383853e-08,2.8209593980247607e-12,2.822180358598936e-09,4.51352055662046e-13,9.98667361886339e-07,1.0155452716921941e-12
184.1708542713568,25.39371671728235,0.001760804229712007,2.820963988296159e-12,9.393841834722515e-08,2.820961317487038e-12,2.8221803343501113e-09,4.513520544188591e-13,9.986673546941528e-07,1.0155462821100981e-12
184.9246231155779,25.39371671089908,0.0017608042294596092,2.820963954219666e-12,9.393841833741318e-08,2.8209613459895975e-12,2.8221803543610335e-09,4.5135205794600073e-13,9.986208082410969e-07,1.0155463108814478e-12
185.678391959799,25.393716714436014,0.0017395032588077262,2.8209639012812114e-12,9.3938418220429e-08,2.8209613432334066e-12,2.8221803603686027e-09,4.5135207203782607e-13,9.986208099592522e-07,1.0155462901597023e-12
186.4321608040201,25.393743783230885,0.001739503257391544,2.8209639295688206e-12,9.393841831544356e-08,2.820964249312303e-12,2.82218033266058e-09,4.513523531213416e-13,9.98620819600864e-07,1.0155474417872224e-12
187.18592964824123,25.393743784377612,0.0017608065240911194,2.820963925661254e-12,9.393841827420387e-08,2.8209642837670274e-12,2.8221803364668214e-09,4.513523257086768e-13,9.98620827826775e-07,1.015547453097394e-12
187.93969849246233,25.393743791705152,0.0017608065276246922,2.8209639682848937e-12,9.393841823146873e-08,2.8209643199492293e-12,2.8221803529702596e-09,4.513523494795051e-13,9.986208290268348e-07,1.0155474479310957e-12
188.69346733668343,25.393743781629958,0.0017520970400997135,2.8209639204210213e-12,9.393841825179957e-08,2.8209643042393004e-12,2.8221803215858335e-09,4.513523477855744e-13,9.986208315729296e-07,1.0155474097739346e-12
189.44723618090453,25.39377085902718,0.0017395048857184216,2.8209728920958202e-12,9.393841839499014e-08,2.82096855088167e-12,2.822180334226881e-09,4.5135292187550226e-13,9.9862082451717e-07,1.0155483997252792e-12
190.20100502512562,25.393770867903612,0.001760807328003485,2.820972920334371e-12,9.393841795203843e-08,2.8209685444405383e-12,2.8221803263593646e-09,4.513529607737994e-13,9.986208237597076e-07,1.0155483988964386e-12
190.95477386934675,25.39377085541093,0.001760807323863341,2.8209727869795574e-12,9.393841844392569e-08,2.820968544781372e-12,2.8221803520238115e-09,4.5135295695323144e-13,9.98620800831892e-07,1.0155483645507719e-12
191.70854271356785,25.39379794645336,0.0017608073301610817,2.820974740510987e-12,9.393841809907648e-08,2.8209708911004288e-12,2.822180318173821e-09,4.513538123017645e-13,9.986208179227955e-07,1.0155495314102933e-12
192.46231155778895,25.393797943737404,0.0017395069699844103,2.820974814511734e-12,9.393841824258646e-08,2.8209709739380423e-12,2.822180345422421e-09,4.5135381312503524e-13,9.986208318775964e-07,1.0155495185368893e-12
193.21608040201005,25.393797939161946,0.0017608088166194498,2.8209747819247976e-12,9.393841767298019e-08,2.8209709256582738e-12,2.8221803570069986e-09,4.5135382273451974e-13,9.98620818091114e-07,1.0155495188654068e-12
193.96984924623118,25.393797935434325,0.0017608088178366601,2.8209748219528954e-12,9.393841765927263e-08,2.820971008389184e-12,2.8221803548001655e-09,4.513538113900721e-13,9.986208297777498e-07,1.0155494954087061e-12
194.72361809045228,25.393825022297953,0.0017608088154144517,2.8209748247802634e-12,9.393841757514991e-08,2.820973459777864e-12,2.822180358410433e-09,4.5135511906327054e-13,9.98620828976118e-07,1.0155505013155798e-12
195.47738693467338,25.393825012401656,0.001758217989291832,2.8209748606889347e-12,9.393841777741558e-08,2.8209733792229705e-12,2.82218034635786e-09,4.513551212339724e-13,9.98620817734642e-07,1.01555044517051e-12
196.23115577889448,25.393825006580226,0.0017608131582543959,2.820974849829798e-12,9.39587384932526e-08,2.8209734335642167e-12,2.8221803250179783e-09,4.5135511350005345e-13,9.986208326611952e-07,1.0155504687395604e-12
196.98492462311557,25.393852097043364,0.0017608131535850231,2.8209817979869075e-12,9.395873882523685e-08,2.820976949544907e-12,2.8221803283362497e-09,4.5135645067413466e-13,9.986208184158847e-07,1.0155516606895882e-12
197.7386934673367,25.393852072966638,0.001760813154749313,2.820981874980461e-12,9.395873846750983e-08,2.8209770462097e-12,2.821342987678181e-09,4.5135646224480073e-13,9.986208274196927e-07,1.0155516823970624e-12
198.4924623115578,25.39385207700591,0.0017608131554454445,2.820981873681353e-12,9.395873871356171e-08,2.820976960243886e-12,2.8213429720874878e-09,4.513564664251096e-13,9.98620818519753e-07,1.0155516422641734e-12
199.2462311557789,25.393852094872933,0.0017608179801486842,2.820981792693201e-12,9.395873864608475e-08,2.8209769086189197e-12,2.821342996815501e-09,4.5135645677520227e-13,9.985613157228554e-07,1.0155516917674127e-12
200.0,25.393879183589107,0.0017608179806249858,2.8209860234296596e-12,9.395873858858323e-08,2.8209798135725546e-12,2.8213429652235087e-09,4.5135767538144394e-13,9.985612949886205e-07,1.0155527298345203e-12
