% Model,ion trap blade.mph
% Version,COMSOL 6.1.0.357
% Date,"Jul 24 2023, 20:38"
% Dimension,3
% Nodes,891
% Expressions,21
% Description,Electric potential
% Length unit,mm
% x,y,z,esbe.V (V) @ delta=0,esbe.V (V) @ delta=1,esbe.V (V) @ delta=2,esbe.V (V) @ delta=3,esbe.V (V) @ delta=4,esbe.V (V) @ delta=5,esbe.V (V) @ delta=6,esbe.V (V) @ delta=7,esbe.V (V) @ delta=8,esbe.V (V) @ delta=9,esbe.V (V) @ delta=10,esbe.V (V) @ delta=11,esbe.V (V) @ delta=12,esbe.V (V) @ delta=13,esbe.V (V) @ delta=14,esbe.V (V) @ delta=15,esbe.V (V) @ delta=16,esbe.V (V) @ delta=17,esbe.V (V) @ delta=18,esbe.V (V) @ delta=19,esbe.V (V) @ delta=20
0,0,-0.22504500900180036,0.12599010871605482,0.12456400789087141,0.12314955026449431,0.12174825451497406,0.12036163932041694,0.11899122335908124,0.11763852530895141,0.1163050638481628,0.11499235765486315,0.11370192540702828,0.11243528578280276,0.11119395746043015,0.1099794591179683,0.10879330943341375,0.1076370270849113,0.10651213075077903,0.10542013910873149,0.10436257083705136,0.10334094461396237,0.10235677911749214,0.10141159302564862
0,0,-0.2245949189837968,0.12588135029137998,0.12445890529282877,0.1230481192556711,0.12165051291398005,0.12026760700188632,0.11890092225361315,0.11755197940310802,0.11622229918454918,0.11491340233208053,0.11362680957960147,0.11236404166133329,0.11112661931148898,0.10991606326407516,0.10873389425314256,0.10758163301281065,0.10646080027736432,0.10537291678056515,0.10431950325664768,0.10330208043977457,0.10232216906410935,0.10138128986356415
0,0,-0.22414482896579324,0.1257728480819964,0.12435405585730525,0.12294693837869136,0.12155301843908883,0.12017381883147249,0.11881086234897137,0.11746567178440076,0.11613976993076941,0.11483467958112448,0.1135519235282701,0.11229302456522888,0.11105950548511462,0.1098528890808112,0.10867469814522629,0.10752645547135081,0.10640968385238764,0.10532590608087034,0.10427664494997713,0.10326342325276966,0.10228776378218235,0.10135118933102838
0,0,-0.22369473894778968,0.1256646018563134,0.12424945936069348,0.12284600741794177,0.12145577088270015,0.12008027460970361,0.118721043453831,0.11737960226965682,0.11605747591197763,0.11475618923549774,0.11347726709486317,0.11222223434479367,0.1109926158401735,0.1097899364356476,0.10861572098585243,0.10747149434556752,0.10635878136969784,0.10527910691254111,0.10423399582906978,0.10322497297403327,0.10225356320213463,0.10132129136804657
0,0,-0.22324464892978613,0.12555661138353724,0.12414511558020591,0.12274532615861611,0.12135877003803996,0.1199869741379182,0.11863146537769392,0.11729377067660901,0.11597541695406116,0.11467793112944857,0.11340284012201213,0.11215167085111505,0.11092595023629065,0.1097272051968265,0.10855696265199749,0.10741674952116664,0.10630809272393166,0.1052325191792558,0.10419155580667894,0.10318672952560737,0.10221956725540476,0.10129159591532189
0,0,-0.22279455891178265,0.12544887643365182,0.12404102429377512,0.12264489438667803,0.12126201569919559,0.11989391721821074,0.1185421279307845,0.11720817682364926,0.11589359288373446,0.11459990509795542,0.11332864245309493,0.11208133393604752,0.11085950853385529,0.10966469523335637,0.10849842302134227,0.10736222088470693,0.10625761781054388,0.10518614278537514,0.10414932479627753,0.10314869283016859,0.10218577587393296,0.10126210291440019
0,0,-0.2223444688937788,0.125341396777517,0.1239371852801962,0.12254471188892468,0.12116550766091394,0.11980110365350227,0.11845303092414328,0.1171228205299969,0.11581200352845711,0.11452211097682963,0.11325467393228306,0.1120112234522106,0.1107932905940347,0.10960240641501112,0.10844010197235765,0.10730790832339321,0.10620735652565622,0.10513997763605182,0.10410730271209978,0.10311086281117454,0.10215218899056916,0.10123281230742587
0,0,-0.221894378875775,0.12523417218670935,0.12383359831906549,0.1224447784528977,0.12106924571880079,0.11970853324746505,0.1183641741695694,0.1170377016156704,0.1157306487164605,0.1144445486025677,0.11318093440451765,0.1119413392529518,0.11072729627869143,0.10954033861225221,0.10838199938422671,0.10725381172525716,0.10615730876615559,0.10509402363719172,0.10406548946919408,0.10307323939284241,0.10211880653873195,0.10120372403743444
0,0,-0.22144428885777145,0.12512720243367043,0.12373026319071567,0.12234509386697734,0.12097322966927576,0.11961620580450666,0.11827555747964841,0.11695281990143597,0.11564952827675684,0.11436721781250359,0.11310742371545651,0.11187168119242802,0.11066152545048624,0.10947849169638779,0.10832411513696572,0.10719993097903441,0.1061074744296912,0.10504828069539474,0.1040238849832294,0.10303582250006299,0.10208562845276759,0.10117483804808963
0,0,-0.22099419883976795,0.1250204872916153,0.1236271796763182,0.12224565792030107,0.12087745930949356,0.11952412112993621,0.11818718066775463,0.11686817520878989,0.11556864203912687,0.11429011844472903,0.11303414171152448,0.11180224912552922,0.11059597797286425,0.10941686553946739,0.1082664491112661,0.1071462659742416,0.10605785341464025,0.10500274871806375,0.10398248917066155,0.1029986120585567,0.10205265466763475,0.10114615428388618
0,0,-0.22054410882176434,0.12491402653454786,0.12352434755783342,0.12214647040280718,0.12078193443741975,0.11943227902975873,0.11809904354802958,0.11678376736009288,0.11548798983410163,0.11421325033806934,0.11296108823997597,0.11173304290786851,0.11053065370997417,0.1093554600142031,0.10820900118858051,0.10709281660115716,0.10600844562017064,0.10495742761331012,0.1039413019487837,0.10296160799474219,0.10201988511916982,0.10111767269001576
0,0,-0.22009401880376078,0.12480781993731893,0.12342176661804938,0.12204753110523381,0.12068665485179564,0.119340679310801,0.11801114593537632,0.11669959617842701,0.11540757149300884,0.11413661333216268,0.11288826314879319,0.11166406239591847,0.11046555252674417,0.10929427499416383,0.10815177125117081,0.10703958275074871,0.10595925094618741,0.10491231729004707,0.10390032323556664,0.10292481023581812,0.10198731974377678,0.10108939321241894
0,0,-0.21964392878575723,0.12470186727553573,0.12331943664050815,0.12194883981911109,0.12059162035215676,0.11924932178061398,0.1179234876455394,0.1166156614876695,0.1153273868479553,0.11406020726735583,0.11281566628669332,0.1115953074468205,0.1104006742888966,0.10923331035365985,0.10809475918201134,0.10698656431484876,0.10591026929331848,0.10486741765787633,0.10385955294969262,0.10288821870971798,0.10195495847882352,0.10106131579782146
0,0,-0.21919383876775367,0.12459616832560805,0.12321735740955336,0.1218503963367551,0.12049683073885059,0.11915820624763473,0.11783606849495837,0.11653196311240632,0.11524743573179103,0.1139840319848408,0.11274329750315282,0.11152677791853532,0.11033601886282512,0.10917256596769531,0.1080379648648156,0.10693376118590558,0.10586150056290555,0.10482272862719416,0.10381899101063785,0.10285183334511372,0.10192280126223235,0.10103344039367973
0,0,-0.2187437487497501,0.12449072286482732,0.12311552871037867,0.12175220045128898,0.12040228581297846,0.11906733252098844,0.11774888830095237,0.1164485008781514,0.1151677179781595,0.11390808732649632,0.11267115664853178,0.1114584736697305,0.11027158611582016,0.1091120417121127,0.10798138818410674,0.10688117325723134,0.10581294465721547,0.10477825010914465,0.10377863733869075,0.10281565407140941,0.10189084803279613,0.10100576694819041
0,0,-0.21829365873174655,0.12438553067115338,0.1230139503288718,0.12165425195658036,0.12030798537643689,0.11897670041063085,0.11766194688147802,0.11636527461100704,0.11508823342146418,0.11383237313503869,0.11259924357379508,0.11139039455993832,0.11020737591579899,0.10905173746347757,0.10792502902508705,0.10682880042278525,0.10576460147903471,0.1047339820155449,0.10373849185474099,0.10277968081883093,0.10185909872998644,0.10097829541028935
0,0,-0.21784356871374277,0.1242805915234218,0.12291262205179648,0.12155655064737075,0.12021392923192348,0.11888630972729536,0.11757524405542324,0.11628228413800007,0.11500898189686631,0.11375688925391064,0.11252755813077137,0.11132254044931417,0.1101433881315092,0.10899165309907488,0.10786888727376864,0.10677664257744424,0.1057164709320817,0.10468992425913748,0.10369855448057458,0.10274391351830958,0.1018275532941254,0.10095102572973474
0,0,-0.217393478695739,0.12417590520129701,0.12281154366669206,0.121459096319111,0.12012011718290677,0.11879616028246498,0.11748877964238563,0.11619952928685445,0.11492996324035998,0.11368163552732768,0.11245610017201291,0.11125491119886927,0.11007962263242405,0.10893178849701729,0.1078129628169292,0.10672469961664588,0.10566855292074673,0.10464607675319054,0.10365882513861685,0.10270835210148244,0.10179621166614217,0.10092395785692077
0,0,-0.21694338867773544,0.12407147148519759,0.12271071496189889,0.12136188876811427,0.12002654903362853,0.11870625188849077,0.11740255346270956,0.1161170098861058,0.11485117728862931,0.1136066118003094,0.11238486955088134,0.11118750667038513,0.11001607928886636,0.10887214353612534,0.10775725554212695,0.10667297143676158,0.10562084735016486,0.10460243941194797,0.10361930375216022,0.1026729965007881,0.10176507378784788,0.10089709174306233
0,0,-0.21649329865973188,0.12396729015631325,0.12261013572657348,0.12126492779138393,0.11993322458916428,0.11861658435839068,0.11731656533755902,0.1160347257650079,0.11477262387918641,0.11353181791859335,0.11231386612148736,0.11112032672633732,0.10995275797171694,0.10881271809600318,0.10770176533754378,0.10662145793475042,0.10557335412629798,0.10455901215017882,0.10357999024509523,0.10263784664946468,0.10173413960172567,0.1008704273401611
0,0,-0.21604320864172832,0.12386336099672829,0.12250980575056863,0.12116821318686577,0.11984014365536438,0.11852715750605203,0.11723081508891048,0.11595267675368753,0.11469430285031329,0.11345725372873627,0.11224308973865554,0.11105337123002612,0.10988965855287797,0.10875351205699851,0.1076464920922458,0.10657015900847899,0.10552607315579055,0.10451579488367413,0.1035408845422447,0.10260290248141896,0.1017034090510135,0.10084396460089945
0,0,-0.21559311862372482,0.12375968378921437,0.12240972482467327,0.12107174475314214,0.11974730603883699,0.11843797114612059,0.11714530253944178,0.11587086268296598,0.11461621404101635,0.11338291907798548,0.11217254025803225,0.11098664004548497,0.10982678090480885,0.1086945253002069,0.10759143569600033,0.1065190745564053,0.10547900434602397,0.10447278752874745,0.10350198656901916,0.10256816393130097,0.1016728820797918,0.10081770347878116
0,0,-0.2151430286057212,0.12365625831745941,0.1223098927403738,0.12097552228967107,0.11965471154696178,0.11834902509401757,0.11706002751265576,0.11578928338444527,0.11453835729114759,0.11330881381446312,0.11210221753600919,0.11092013303751858,0.10976412490081916,0.10863575770754996,0.10753659603937415,0.10646820447796246,0.10543214760525021,0.10442999000252179,0.10346329625172496,0.10253363093459106,0.1016425586327957,0.10079164392799256
0,0,-0.21469293858771765,0.12355308436584905,0.122210309289986,0.12087954559669534,0.11956235998797254,0.11826031916595592,0.1169749898328396,0.11570793869055496,0.11446073244124899,0.11323493778699939,0.1120321214298104,0.1108538500717241,0.10970169041499866,0.10857720916163344,0.1074819730136336,0.10641754867310382,0.10538550284230447,0.1043874022229559,0.10342481351728566,0.10249930342747221,0.1016124386555487,0.10076578590349167
0,0,-0.2142428485697141,0.12345016171963141,0.12211097426661954,0.120783814475251,0.1194702511708507,0.11817185317893547,0.1168901893250387,0.11562682843446787,0.11438333933270495,0.11316129084519438,0.11196225179727642,0.11078779101438063,0.10963947732212725,0.10851887954583994,0.10742756651089397,0.10636710704268953,0.10533906996695763,0.10434502410869861,0.10338653829352823,0.10246518134694399,0.10158252209433821,0.1007401293611111
0,0,-0.21379275855171054,0.12334749016480595,0.12201188746416519,0.12068832872710361,0.11937838490535913,0.11808362695071822,0.11680562581511117,0.11554595245012117,0.11430617780763336,0.1130878728394249,0.11189260849717025,0.11072195573263344,0.10957748549780094,0.10846076874429939,0.1073733764238895,0.10631687948834806,0.10529284888963525,0.10430285557916458,0.10334847050888857,0.10243126463065083,0.10155280889620294,0.10071467425722491
0,0,-0.21334266853370676,0.12324506948824304,0.12191304867732938,0.12059308815490283,0.11928676100205532,0.1179956402998571,0.11672129912960866,0.11546531057225928,0.11422924770895543,0.1130146836208436,0.11182319138893959,0.11065634409435571,0.1095157148183642,0.10840287664199039,0.10731940264627415,0.10626686591232698,0.10524683952152003,0.10426089655452636,0.10331061009265002,0.10239755321708849,0.1015232990089261,0.10068942054915087
0,0,-0.21289257851570298,0.12314289947750479,0.12181445770159766,0.12049809256205202,0.11919537927226831,0.11790789304571869,0.1166372090959884,0.11538490263632711,0.1141525488803023,0.11294172304134509,0.11175400033280708,0.11059095596813023,0.109454165160901,0.10834520312447316,0.10726564507231523,0.1062170662177811,0.10520104177456435,0.10421914695571088,0.10327295697486344,0.1023640470454874,0.10149399238107093,0.10066436819491897
0,0,-0.21244248849769942,0.12304097992105145,0.12171611433323382,0.12040334175268097,0.11910423952815336,0.11782038500840297,0.11655335554237561,0.11530472847868661,0.11407608116617962,0.11286899095366426,0.11168503518978523,0.11052579122333667,0.10939283640332575,0.10828774807833874,0.10721210359714328,0.10616748030852696,0.10515545556149347,0.10417760670436998,0.1032355110862368,0.10233074605582587,0.10146488896191141,0.10063951715322778
0,0,-0.21199239847969586,0.12293931060808261,0.12161801836934927,0.12030883553182953,0.11901334158260674,0.11773311600883418,0.1164697382977431,0.11522478793633095,0.11399984441177796,0.11279648721118873,0.11161629582165322,0.1104608497302097,0.10933172842419686,0.10823051139066653,0.10715877811659147,0.10611810808920136,0.10511008079575601,0.10413627572303508,0.10319827235829776,0.10229765018880183,0.1014359887015483,0.10061486738364073
0,0,-0.2115423084616923,0.12283789132864892,0.12152016960778178,0.12021457370523358,0.11892268524934507,0.1176460858686964,0.11638635719183538,0.11514508084711639,0.11392383846308685,0.11272421166823343,0.11154778209091792,0.11039613135961562,0.10927084110300395,0.10817349294939937,0.10710566852731063,0.10606894946516388,0.10506491739163204,0.10409515393485225,0.10316124072343524,0.1022647593859482,0.10140729155080008,0.10059041884644582
0,0,-0.21109221844368875,0.12273672187353263,0.12142256784726041,0.12012055607941968,0.11883227034286348,0.11755929441045387,0.11630321205513972,0.11506560704965368,0.11384806316688778,0.11265216417973084,0.11147949386089256,0.1103316359832785,0.1092101743198251,0.10811669264335855,0.10705277472664498,0.10602000434251324,0.10501996526408452,0.1040542412637418,0.10312441611458395,0.10223207358950065,0.10137879746125017,0.10056617150267955
0,0,-0.2106421284256852,0.12263580203437718,0.12132521288716863,0.12002678246179493,0.11874209667842478,0.1174727414573612,0.11622030271895017,0.11498636638329462,0.11377251837071117,0.11258034460147476,0.11141143099567341,0.11026736347359323,0.10914972795564826,0.1080601103619504,0.10700009661272891,0.10597127262820022,0.10497522432883066,0.10401353763447707,0.10308779846558902,0.10219959274243856,0.10135050638525162,0.10054212531420381
0,0,-0.2101920384076817,0.12253513160356244,0.12122810452779226,0.11993325266043525,0.11865216407209211,0.11738642683345829,0.11613762901533675,0.11490735868821705,0.11369720392288368,0.11250875278998312,0.11134359336005328,0.11020331370383563,0.10908950189209543,0.10800374599542062,0.10694763408444796,0.10592275422982916,0.10493069450244058,0.10397304297254961,0.10305138771102801,0.10216731678857838,0.10132241827590416,0.10051828024349074
0,0,-0.2097419483896781,0.12243471037430975,0.12113124257019225,0.11983996648430029,0.11856247234070516,0.11730035036357483,0.11605519077715082,0.11482858380539207,0.11362211967247748,0.11243738860258118,0.1112759808196982,0.11013948654797157,0.10902949601163398,0.10794759943481519,0.10689538704147772,0.10587444905579929,0.1048863757021331,0.10393275720413653,0.10301518378617597,0.10213524567245597,0.10129453308702796,0.1004946362539294
0,0,-0.20929185837167452,0.12233453814062789,0.12103462681618449,0.11974692374310802,0.1184730213019356,0.11721451187331106,0.11597298783799792,0.11475004157644769,0.11354726546936716,0.1123662518973586,0.11120859324093768,0.11007588188073608,0.10896971019753376,0.10789167057184501,0.10684335538424228,0.10582635701532234,0.10484226784593109,0.10389268025629084,0.10297918662720823,0.10210337933935354,0.10126685077332664,0.10047119330966098
0,0,-0.20884176835367074,0.12223461469732422,0.1209382570684337,0.11965412424734972,0.1183838107741641,0.11712891118906127,0.11589102003232116,0.11467173184397444,0.11347264116418432,0.11229534253316703,0.111141430490935,0.110012499577686,0.10891014433373103,0.10783595929909395,0.10679153901389526,0.10577847801832124,0.10479837085268107,0.1038528120567454,0.10294339617087289,0.10207171773533258,0.10123937129016336,0.10044795137545048
0,0,-0.20839167833566705,0.12213493983999585,0.12084213313035985,0.11956156780832095,0.11829484057660755,0.11704354813797874,0.11580928719527422,0.11459365445114733,0.11339824660832848,0.11222466036960366,0.11107449243761308,0.10994933951509006,0.10885079830494071,0.10778046550983339,0.1067399378324248,0.10573081197543793,0.10475468464186116,0.10381315253403112,0.10290781235486146,0.1020402608071902,0.10121209459367508,0.1004249104169897
0,0,-0.2079415883176634,0.12203551336504859,0.1207462548061557,0.11946925423812377,0.11820611052927127,0.11695842254803546,0.11572778916287213,0.11451580924203786,0.11332408165398178,0.11215420526710201,0.11100777894965169,0.10988640157002738,0.10879167199675754,0.10772518909813406,0.10668855174250946,0.10568335879819873,0.10471120913385068,0.103773701617423,0.10287243511748989,0.10200900850253403,0.10118502064081186,0.10040207040070204
0,0,-0.20749149829965985,0.12193633506967344,0.1206506219008715,0.11937718334962255,0.11811762045294921,0.11687353424793595,0.11564652577179702,0.11443819606148337,0.11325014615413531,0.11208397708682849,0.11094128989648938,0.10982368562028078,0.10873276529540604,0.10767012995882386,0.10663738064756628,0.10563611839879522,0.1046679442496864,0.10373445923697405,0.10283726439791568,0.1019779607696587,0.10115814938924822,0.10037943129365473
0,0,-0.2070414082816563,0.12183740475184962,0.12055523422029657,0.11928535495648013,0.11802937016914977,0.1167888830672334,0.11556549685964007,0.11436081475509341,0.11317643996247656,0.11201397569068139,0.11087502514838088,0.10976119154443925,0.10867407808791363,0.10761528798748238,0.10658642445198574,0.1055890906901999,0.10462488991122182,0.10369542532347498,0.10280230013600139,0.10194711755771801,0.1011314807974294,0.10035699306383455
0,0,-0.20659131826365273,0.12173872221037574,0.12046009157104326,0.11919376887314515,0.11794135950030743,0.11670446883619473,0.11548470226464169,0.11428366516919158,0.1131029629335451,0.11194420094137603,0.11080898457628358,0.10969891922191938,0.10861561026213518,0.10756066308048629,0.10653568306058436,0.10554227558616147,0.10458204604104127,0.10365659980853481,0.10276754227246465,0.10191647881658672,0.1011050148245517,0.10033475567995709
0,0,-0.20614122824564918,0.12164028724485859,0.12036519376049137,0.11910242491486489,0.1178535882694875,0.11662029138594548,0.11540414182596037,0.11420674715096418,0.11302971492258757,0.1118746527024353,0.11074316805196815,0.1096368685327807,0.10855736170659752,0.10750625513492668,0.10648515637925415,0.10549567300119683,0.10453941256254834,0.10361798262441657,0.10273299074864489,0.10188604449687866,0.101078751430628,0.10031271911140172
0,0,-0.20569113822764562,0.12154209965562124,0.12027054059684078,0.11901132289767558,0.11776605630062581,0.11653635054831663,0.11532381538340036,0.1141300605483272,0.11295669578569806,0.11180533083810962,0.11067757544799012,0.10957503935796803,0.10849933231069459,0.10745206404869545,0.10643484431447992,0.10544928285058636,0.10449698939980523,0.10357957370430498,0.1026986455068295,0.101855814550045,0.10105269057643479,0.1002908833284526
0,0,-0.20524104820964206,0.12144415924389751,0.12017613188906129,0.11892046263839456,0.11767876341846606,0.11645264615596396,0.11524372277764194,0.1140536052099706,0.11288390537967469,0.11173623521339338,0.11061220663763144,0.10951343157907983,0.10844152196450246,0.10739808972047493,0.10638474677354176,0.10540310505035316,0.10445477647775697,0.1035413729819975,0.10266450648990005,0.10182578892817379,0.1010268322234133,0.10026924830217415
0,0,-0.2047909581916385,0.12134646581163949,0.12008196744693633,0.11882984395463797,0.11759170944849323,0.1163691780423296,0.11516386385009969,0.11397738098541321,0.11281134356214761,0.11166736569411168,0.11054706149501514,0.10945204507861112,0.1083839305589559,0.10734433204966565,0.10633486366451428,0.10535713951730291,0.10441277372206942,0.103503380392174,0.10263057364160982,0.1017959675842725,0.10100117633390915,0.10024781400421945
0,0,-0.20434086817363473,0.12124901916163405,0.11998804708099864,0.11873946666480284,0.11750489421696797,0.11628594604163128,0.11508423844296067,0.11390138772487779,0.11273901019145965,0.11159872214683159,0.11048213989488659,0.10939087973977918,0.10832655798562157,0.10729079093643146,0.10628519489623733,0.10531138616902713,0.10437098105913883,0.10346559587020532,0.102596846906442,0.10176635047203203,0.10097572287095813,0.10022658040719068
0,0,-0.20389077815563095,0.1211518190974249,0.1198943706026695,0.11864933058808769,0.11741831755099413,0.11620294998886793,0.11500484639926634,0.11382562527941253,0.11266690512681532,0.1115303044389081,0.11041744171298051,0.10932993544647696,0.10826940413698449,0.10723746628178676,0.10623574037828054,0.1052658449238783,0.10432939841620087,0.10342801935225532,0.10256332622967729,0.10173693754591662,0.10095047179838712,0.1002055474844154
0,0,-0.2034406881376274,0.12105486542336974,0.1198009378240466,0.11855943554443332,0.11733197927839029,0.11612018971981064,0.11492568756271448,0.11375009350084636,0.11259502822812284,0.11146211243846005,0.11035296682560103,0.10926921208351259,0.10821246890617636,0.10718435798738618,0.10618650002100805,0.1052205157008938,0.10428802572112561,0.10339065077523862,0.1025300115572697,0.10170772876119272,0.10092542308080316,0.10018471520995276
0,0,-0.20299059811962392,0.12095815794466597,0.11970774855808575,0.11846978135466574,0.1172458792278237,0.11603766507104463,0.11484676177790692,0.11367479224175303,0.11252337935607282,0.11139414601436864,0.11028871510996635,0.10920870953637746,0.10815575218719892,0.10713146595577439,0.10613747373555427,0.10517539841999113,0.10424686290274426,0.10335349007688249,0.10249690283609186,0.10167872407382034,0.10090057668358832,0.10016408355870243
0,0,-0.20254050810162028,0.12086169646721928,0.1196148026185237,0.11838036784031941,0.11716001722871916,0.11595537587991528,0.11476806889016766,0.11359972135552893,0.11245195837218258,0.11132640503630681,0.11022468644398242,0.10914842769134064,0.1080992538747294,0.10707879009018767,0.10608866143381318,0.10513049300176419,0.10420590989048195,0.10331653719564082,0.10246400001362715,0.10164992344064178,0.10087593257286015,0.10014365250629853
0,0,-0.20209041808361672,0.12076548079781169,0.11952209981988143,0.11829119482373363,0.11707439311125734,0.11587332198452632,0.11468960874556544,0.11352488069628497,0.11238076513869905,0.11125888937474515,0.11016088070635216,0.10908836643547787,0.10804297386429196,0.10702633029464115,0.10604006302845287,0.10508579936772738,0.10416516661462777,0.10327979207074073,0.1024313030382793,0.10162132681921981,0.10085149071553168,0.1001234220291235
0,0,-0.20164032806561316,0.12066951074399174,0.11942963997749068,0.1182022621280302,0.11698900670648271,0.1157915032238262,0.11461138119106051,0.11345027011900971,0.11230979951862308,0.11119159890088981,0.11009729777653743,0.10902852565660887,0.10798691205213745,0.10697408647393408,0.10599167843290513,0.10504131743991935,0.10412463300620811,0.103243254642221,0.1023988118591061,0.1015929341678059,0.1008272510793366,0.10010339210438185
0,0,-0.2011902380476096,0.12057378611407676,0.11933742290745636,0.11811356957715669,0.1169038578461461,0.11570991943748532,0.11453338607426133,0.11337588947935778,0.11223906137580875,0.11112453348666695,0.11003393753486379,0.1089689052433338,0.10793106833527782,0.10692205853364478,0.10594350756133541,0.10499704714138719,0.10408430899702303,0.10320692485081134,0.10236652642598437,0.1015647454456402,0.10080321363264627,0.10008356271005314
0,0,-0.20074014802960605,0.1204783067172211,0.11924544842667884,0.11802511699585816,0.11681894636287687,0.11562857046601621,0.11445562324363134,0.11330173863382331,0.112168550574818,0.11105769300495927,0.10997079986225095,0.10890950508501057,0.10787544261158816,0.10687024638011444,0.10589555032880399,0.10495298839581041,0.10404419451963864,0.10317080263807599,0.10233444668957359,0.10153676061243117,0.10077937834479411,0.10006393382484563
0,0,-0.2002900580116025,0.1203830723633395,0.11915371635287064,0.11793690420957215,0.11673427208996395,0.11554745615066775,0.1143780925484183,0.11322781743966637,0.11209826698104897,0.11099107732917696,0.10990788464057955,0.10885032507176717,0.10782003477956043,0.1068186499204552,0.1058478066509238,0.10490914112763916,0.10400428950739243,0.10313488794634257,0.10230257260129183,0.10150897962892702,0.10075574518575808,0.10004450542828502
0,0,-0.1998399679935987,0.12028806327952157,0.11906220676787055,0.11784891114923746,0.11664981480086306,0.11546655610015594,0.11430077342462736,0.11315410515144841,0.11202818965800443,0.11092466532169953,0.1098451705198139,0.10879134362960657,0.10776482302868928,0.1067672470942625,0.10580025420364292,0.1048654827341689,0.10396457106347018,0.1030991575684026,0.10227088062655432,0.10148137861536188,0.10073228991215133,0.10002525289410447
0,0,-0.19938987797559493,0.12019328237758803,0.11897092274279708,0.11776114104748514,0.11656557789239413,0.11538587387840205,0.11422366960641833,0.11308060567710543,0.11195832269131606,0.11085846124989396,0.10978266195356368,0.10873256540305959,0.10770981219945208,0.10671604294337861,0.10575289823562078,0.10482201867699681,0.10392504486850956,0.1030636174105991,0.10223937690420959,0.10145396395029666,0.10070901914954133,0.10000618310272025
0,0,-0.19893978795759137,0.12009874573191337,0.11887988035574831,0.11767360998971965,0.11648157746115373,0.11530542559749368,0.11414679722630927,0.11300733517481998,0.11188868227050569,0.1107924813408186,0.10972037521304495,0.10867400671459021,0.10765501867306232,0.10666505391577685,0.10570575527004933,0.1047787655633235,0.10388572762323794,0.10302828427676053,0.10220807835150664,0.10142675267500639,0.10068595007460279,0.09998731337760036
0,0,-0.19848969793958782,0.1200044531123593,0.11878907938416267,0.11758631776086975,0.11639781329960353,0.11522521105752787,0.11407015609197196,0.1129342934599522,0.11181926821864785,0.11072672542531631,0.1096583101369874,0.10861566741079232,0.10760044230411608,0.10661427987402577,0.10565882517759861,0.1047357232720606,0.10384661921473715,0.10299315806241521,0.10217698487246402,0.10139974470210278,0.10066308260844559,0.09996864364864361
0,0,-0.19803960792158426,0.11991040428969663,0.11869851960619571,0.1174992641465849,0.11631428520091575,0.11514523005925165,0.1139937460118165,0.11286148034854965,0.11175008035955403,0.11066119333497981,0.10959646656475525,0.10855754733896583,0.10754608294786244,0.10656372068145781,0.1056121078297288,0.1046928916827814,0.10380771953090706,0.10295823866374476,0.10214609637162408,0.10137293994466573,0.10064041667294354,0.09995017384635596
0,0,-0.1975895179035807,0.11981659903527986,0.11860820080073264,0.11741244893327546,0.11623099295903794,0.1150654824041637,0.11391756679495796,0.11278889565739092,0.11168111851769635,0.11059588490200961,0.10953484433642457,0.10849964634703241,0.1074919404602086,0.10651337620195789,0.10556560309840807,0.1046502706757072,0.10376902846018332,0.1029235259776416,0.10211541275438674,0.10134633831663042,0.10061795219051667,0.09993190390203499
0,0,-0.19713942788557717,0.11972303712130716,0.11851812274738893,0.1173258719080491,0.11614793636861809,0.11498596789448201,0.11384161825121791,0.11271653920394675,0.11161238251820688,0.11053079995940035,0.10947344329272529,0.10844196428367764,0.10743801469774628,0.10646324630020038,0.10551931085640492,0.10460786013174522,0.1037305458918033,0.10288901990156518,0.10208493392663709,0.10131993973243275,0.10059568908427985,0.09991383374756796
0,0,-0.1966893378675736,0.11962971832065156,0.11842828522652943,0.1172395328587309,0.11606511522499924,0.11490668633312723,0.11376590019106358,0.1126444108064188,0.1115438721870523,0.11046593834074647,0.10941226327521503,0.1083845009982205,0.10738430551774159,0.10641333084145543,0.10547323097710692,0.10456565993244915,0.1036922717155308,0.10285472033371379,0.10205465979496386,0.10129374410717973,0.10057362727806901,0.09989596331533385
0,0,-0.19623924784957003,0.11953664240696732,0.11833868801922504,0.11715343157389674,0.11598252932427477,0.114827637523721,0.1136904124257816,0.11257251028364146,0.11147558735071506,0.11040129988039354,0.10935130412592248,0.10832725634066048,0.1073308127781798,0.10636362969169677,0.10542736333455516,0.10452366996010687,0.1036542058218684,0.1028206271728972,0.1020245902667053,0.1012677513567044,0.10055176669625959,0.09987829253860248
0,0,-0.19578915783156647,0.119443809154617,0.11824933090729511,0.1170675678428198,0.11590017846321393,0.11474882127063235,0.11361515476731232,0.11250083745522932,0.11140752783652164,0.11033688441336476,0.10929056568772655,0.10827023016173354,0.10727753633769466,0.10631414271758166,0.10538170780350686,0.10448189009751851,0.10361634810199533,0.10278674031862672,0.10199472524969577,0.10124196139745117,0.10053010726391926,0.09986082135109559
0,0,-0.1953390678135627,0.1193512183387046,0.11816021367331503,0.1169819414555387,0.11581806243937337,0.1146702373789088,0.11354012702830879,0.11242939214145398,0.11133969347244854,0.11027269177534521,0.1092300478041286,0.10821342231279135,0.10722447605559138,0.10626486978644456,0.10533626425933812,0.10444032022832866,0.1035786984476782,0.10275305967101095,0.10196506465258548,0.10121637414649542,0.10050864890677941,0.09984354968733322
